game_date,game_pk,player_name,batter,plate_appearances,hits,starting_pitcher_id,starting_pitcher_hand,starting_pitcher_rest_days,batter_rest_days,opp_hit_rate_last_5,opp_k_rate_last_5
2026-08-29,823011,"Reynolds, Bryan",668804,5,1,681517,R,6.0,1.0,0.25252525252525254,0.2727272727272727
2026-08-29,823011,"Triolo, Jared",669707,4,1,802408,L,96.0,1.0,,
2026-08-30,823010,"Cruz, Oneil",665833,5,1,669461,L,5.0,1.0,0.2336448598130841,0.29906542056074764
2026-08-30,823010,"Horwitz, Spencer",687462,4,0,669461,L,5.0,1.0,0.2336448598130841,0.29906542056074764
2026-08-30,823010,"Lowe, Brandon",664040,4,2,669461,L,5.0,1.0,0.2336448598130841,0.29906542056074764
2026-08-30,823010,"Reynolds, Bryan",668804,5,2,669461,L,5.0,1.0,0.2336448598130841,0.29906542056074764
2026-08-30,823010,"Triolo, Jared",669707,5,1,669461,L,5.0,1.0,0.2336448598130841,0.29906542056074764
2026-08-30,823010,"Valdez, Esmerlyn",699013,4,1,669461,L,5.0,2.0,0.2336448598130841,0.29906542056074764
2026-09-01,823340,"Cruz, Oneil",665833,6,4,702885,L,6.0,2.0,,
2026-09-01,823340,"Davis, Henry",680779,4,1,657277,R,6.0,4.0,0.20512820512820512,0.21367521367521367
2026-09-01,823340,"Gonzales, Nick",693304,6,3,702885,L,6.0,3.0,,
2026-09-01,823340,"Gonzalez, Jacob",694378,4,2,657277,R,6.0,3.0,0.20512820512820512,0.21367521367521367
2026-09-01,823340,"Horwitz, Spencer",687462,6,2,702885,L,6.0,2.0,,
2026-09-01,823340,"Lowe, Brandon",664040,6,4,702885,L,6.0,2.0,,
2026-09-01,823340,"Reynolds, Bryan",668804,6,1,702885,L,6.0,2.0,,
2026-09-01,823340,"Triolo, Jared",669707,5,1,657277,R,6.0,2.0,0.20512820512820512,0.21367521367521367
2026-09-01,823340,"Valdez, Esmerlyn",699013,5,1,657277,R,6.0,2.0,0.20512820512820512,0.21367521367521367
2026-09-02,823339,"Cruz, Oneil",665833,5,1,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-02,823339,"Gonzales, Nick",693304,5,1,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-02,823339,"Gonzalez, Jacob",694378,1,1,671345,R,2.0,1.0,0.38461538461538464,0.23076923076923078
2026-09-02,823339,"Horwitz, Spencer",687462,5,1,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-02,823339,"Lowe, Brandon",664040,5,1,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-02,823339,"Reynolds, Bryan",668804,5,2,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-02,823339,"Triolo, Jared",669707,3,0,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-02,823339,"Valdez, Esmerlyn",699013,5,0,694738,R,6.0,1.0,0.18181818181818182,0.15702479338842976
2026-09-03,823337,"Cruz, Oneil",665833,4,0,694918,R,,,0.21495327102803738,0.19626168224299065
2026-09-03,823337,"Gonzales, Nick",693304,4,1,694918,R,,,0.21495327102803738,0.19626168224299065
2026-09-03,823337,"Gonzalez, Jacob",694378,2,0,694918,R,,,0.21495327102803738,0.19626168224299065
2026-09-03,823337,"Horwitz, Spencer",687462,5,1,694918,R,,,0.21495327102803738,0.19626168224299065
2026-09-03,823337,"Lowe, Brandon",664040,4,0,694918,R,,,0.21495327102803738,0.19626168224299065
2026-09-03,823337,"Reynolds, Bryan",668804,4,0,694918,R,,,0.21495327102803738,0.19626168224299065
2026-09-03,823337,"Triolo, Jared",669707,4,0,694918,R,,,0.21495327102803738,0.19626168224299065
