game_date,game_pk,player_name,batter,plate_appearances,hits,singles,doubles,triples,home_runs,strikeouts,total_bases,target_hit,hits_last_7,pa_last_7,strikeouts_last_7,total_bases_last_7,hit_rate_last_7,strikeout_rate_last_7,total_bases_per_game_last_7
2026-07-22,823519,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,1,0,0,8.0,31.0,14.0,25.0,0.25806451612903225,0.45161290322580644,3.5714285714285716
2026-07-24,823352,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,1,0,0,5.0,31.0,14.0,16.0,0.16129032258064516,0.45161290322580644,2.2857142857142856
2026-07-25,823355,"Valdez, Esmerlyn",699013,4,1,1,0,0,0,2,1,1,4.0,30.0,13.0,14.0,0.13333333333333333,0.43333333333333335,2.0
2026-07-26,823354,"Valdez, Esmerlyn",699013,4,2,1,0,0,1,1,5,1,4.0,30.0,13.0,13.0,0.13333333333333333,0.43333333333333335,1.8571428571428572
2026-07-27,823353,"Valdez, Esmerlyn",699013,2,0,0,0,0,0,0,0,0,5.0,30.0,12.0,14.0,0.16666666666666666,0.4,2.0
2026-07-28,823350,"Valdez, Esmerlyn",699013,6,1,0,1,0,0,2,2,1,4.0,27.0,10.0,10.0,0.14814814814814814,0.37037037037037035,1.4285714285714286
2026-07-29,823351,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,0,0,0,4.0,29.0,10.0,8.0,0.13793103448275862,0.3448275862068966,1.1428571428571428
2026-07-30,824488,"Valdez, Esmerlyn",699013,4,1,0,1,0,0,0,2,1,4.0,28.0,7.0,8.0,0.14285714285714285,0.25,1.1428571428571428
2026-07-31,824486,"Valdez, Esmerlyn",699013,5,0,0,0,0,0,1,0,0,5.0,28.0,6.0,10.0,0.17857142857142858,0.21428571428571427,1.4285714285714286
2026-08-01,824485,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,0,0,0,5.0,29.0,6.0,10.0,0.1724137931034483,0.20689655172413793,1.4285714285714286
2026-08-02,824483,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,3,0,0,4.0,29.0,4.0,9.0,0.13793103448275862,0.13793103448275862,1.2857142857142858
2026-08-03,823757,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,1,0,0,2.0,29.0,6.0,4.0,0.06896551724137931,0.20689655172413793,0.5714285714285714
2026-08-04,823756,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,4,0,0,2.0,31.0,7.0,4.0,0.06451612903225806,0.22580645161290322,0.5714285714285714
2026-08-05,823753,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,3,0,0,1.0,29.0,9.0,2.0,0.034482758620689655,0.3103448275862069,0.2857142857142857
2026-08-07,823349,"Valdez, Esmerlyn",699013,4,0,0,0,0,0,0,0,0,1.0,29.0,12.0,2.0,0.034482758620689655,0.41379310344827586,0.2857142857142857
2026-08-08,823348,"Valdez, Esmerlyn",699013,5,1,1,0,0,0,1,1,1,0.0,29.0,12.0,0.0,0.0,0.41379310344827586,0.0
